,dato,albedo,balanse,diffus,fd,fluxm,fluxs,global,grmin,irød,jt010,jt100,jt002,jt020,jt005,jt050,lp,lt,ltmax,ltmin,nb,par,rf,sd,sdman,synlig,uv,vh,vhmax,vr
6373,2005-06-13 00:00:00,0.22,6.53,8.46,,5.2,0.4,12.01,7.9,51.61,12.5,8.5,12.8,11.9,12.6,11.3,994.5,10.9,14.6,9.4,7.2,26.0,90.0,,,,,2.4,5.8,N
6374,2005-06-14 00:00:00,0.21,4.37,6.5,,2.0,0.2,7.61,7.6,48.87,12.4,8.7,12.5,12.0,12.4,11.7,1000.8,11.0,13.2,8.5,3.4,16.79,91.7,,,,,2.9,6.2,
6375,2005-06-15 00:00:00,0.22,13.16,11.95,,11.5,1.0,22.91,3.6,53.62,13.4,8.8,14.3,12.3,13.8,11.6,1006.9,15.0,20.3,9.7,0.1,48.34,78.7,,,,,2.3,4.8,SV
6376,2005-06-16 00:00:00,0.21,13.65,8.41,,9.1,0.8,23.28,2.0,53.7,14.2,8.9,14.8,13.2,14.4,11.7,1007.9,14.6,20.5,7.5,0.0,48.44,76.6,,,,,2.1,6.4,SV
6377,2005-06-17 00:00:00,0.22,3.78,6.04,,3.9,0.3,7.56,3.3,49.16,14.0,9.0,14.2,13.4,14.1,12.1,1004.1,13.6,17.8,8.9,4.6,16.72,91.4,,,,,2.4,6.5,S
6378,2005-06-18 00:00:00,0.2,15.01,7.44,,9.2,0.8,26.58,4.2,53.14,14.3,9.2,15.1,13.3,14.6,12.0,1010.5,14.7,21.1,9.2,0.0,56.4,62.1,,,,,2.7,5.4,NV
6379,2005-06-19 00:00:00,0.21,15.32,5.77,,10.2,0.9,25.89,2.7,52.48,14.9,9.3,15.7,13.9,15.2,12.3,1009.5,15.9,21.9,7.0,0.0,55.97,64.1,,,,,1.9,4.5,SV
6380,2005-06-20 00:00:00,0.23,10.68,12.28,,8.6,0.7,17.46,8.1,51.61,15.4,9.4,16.0,14.4,15.6,12.5,1005.8,16.5,20.6,11.4,0.0,37.57,86.9,,,,,3.3,5.9,S
6381,2005-06-21 00:00:00,0.24,9.15,11.55,,8.2,0.7,14.6,12.5,52.67,15.8,9.6,16.3,14.8,16.0,12.7,999.4,16.4,19.4,13.4,0.1,30.63,92.2,,,,,3.1,6.6,S
6382,2005-06-22 00:00:00,0.22,14.4,5.96,,8.5,0.7,24.72,6.2,52.45,15.9,9.8,16.6,14.9,16.2,13.0,999.0,17.7,23.1,11.3,0.2,53.34,66.9,,,,,2.3,5.4,SV
6383,2005-06-23 00:00:00,0.22,14.95,5.49,,8.3,0.7,25.53,5.2,51.49,16.0,9.9,16.6,15.1,16.2,13.2,1001.8,17.0,22.6,10.0,0.0,55.71,81.1,,,,,3.3,7.1,S
6384,2005-06-24 00:00:00,0.22,12.15,9.93,,8.4,0.7,21.29,9.2,52.32,16.3,10.1,16.8,15.3,16.4,13.4,999.6,18.2,22.4,12.7,0.0,45.72,67.4,,,42.67,5.01,2.3,4.5,S
6385,2005-06-25 00:00:00,0.24,13.97,6.34,,4.0,0.3,25.49,2.7,53.92,15.8,10.2,16.0,15.2,15.8,13.7,1002.8,16.1,21.4,11.2,0.0,54.22,60.0,,,41.27,4.81,3.0,6.1,N
6386,2005-06-26 00:00:00,0.21,13.91,7.25,,5.6,0.5,25.68,2.1,53.28,15.5,10.4,15.9,15.0,15.6,13.8,1006.6,15.3,21.0,9.0,0.0,55.02,61.7,,,42.0,4.72,2.1,5.3,S
6387,2005-06-27 00:00:00,0.23,11.87,4.97,,1.8,0.2,21.43,5.0,52.82,15.3,10.5,15.4,14.9,15.3,13.8,998.7,15.2,21.5,9.9,0.3,45.73,65.4,,,42.4,4.78,3.7,8.0,SV
6388,2005-06-28 00:00:00,0.22,14.35,7.61,,3.4,0.3,26.58,3.8,53.28,15.1,10.7,15.5,14.7,15.2,13.7,999.2,15.6,20.3,9.7,0.0,57.22,58.8,,,42.09,4.63,3.1,5.2,NV
6389,2005-06-29 00:00:00,0.23,14.67,2.91,,5.2,0.5,27.57,2.2,53.65,15.3,10.8,15.7,14.7,15.4,13.8,1000.5,16.2,22.8,9.5,0.0,59.16,60.2,,,41.87,4.48,2.5,6.4,N
6390,2005-06-30 00:00:00,0.22,14.58,7.71,,6.6,0.6,26.06,1.4,53.26,15.9,10.9,16.3,15.0,15.9,13.9,1000.2,17.2,22.8,8.2,0.0,56.22,65.0,,,42.33,4.41,2.1,5.6,
6391,2005-07-01 00:00:00,0.23,9.21,12.72,,5.6,0.5,17.17,2.4,51.04,15.9,11.0,16.2,15.2,15.9,14.0,1003.1,16.1,22.1,8.6,0.0,37.23,77.2,,,43.79,5.17,1.1,2.9,
6392,2005-07-02 00:00:00,0.22,14.31,6.84,,9.4,0.8,25.33,5.0,52.92,16.5,11.0,17.2,15.6,16.7,14.0,1006.0,17.8,22.9,10.8,0.0,54.8,75.4,,,42.56,4.52,2.3,5.7,SV
6393,2005-07-03 00:00:00,0.22,11.53,12.07,,8.1,0.7,19.73,9.3,52.14,16.8,11.1,17.3,15.9,16.9,14.1,1007.4,17.7,22.2,12.8,0.0,42.68,77.7,,,42.98,4.88,2.2,4.9,S
6394,2005-07-04 00:00:00,0.22,9.2,10.65,,8.2,0.7,15.96,9.7,50.17,17.1,11.2,17.6,16.2,17.2,14.4,1004.1,19.7,24.6,14.8,0.4,35.0,71.8,,,44.56,5.27,2.0,4.9,
6395,2005-07-05 00:00:00,0.22,14.68,4.68,,6.9,0.6,25.03,10.0,53.11,16.9,11.4,17.3,16.2,17.0,14.5,1001.0,20.3,24.9,15.5,0.0,53.69,61.1,,,42.32,4.57,3.1,7.0,S
6396,2005-07-06 00:00:00,0.22,14.83,9.26,,8.8,0.8,24.13,9.0,53.2,17.4,11.5,18.0,16.5,17.6,14.7,999.4,20.4,26.5,15.2,0.8,51.78,68.3,,,42.34,4.46,2.7,5.9,S
6397,2005-07-07 00:00:00,0.22,16.04,4.73,,9.9,0.9,26.44,8.6,53.04,18.0,11.6,18.7,16.9,18.2,14.9,1001.8,21.4,27.6,14.1,0.3,57.04,64.4,,,42.6,4.36,2.0,5.9,N
6398,2005-07-08 00:00:00,0.2,15.57,4.04,,9.6,0.8,26.09,6.7,52.86,18.3,11.8,19.1,17.2,18.5,15.1,1007.1,21.8,28.9,11.8,0.0,56.74,63.8,,,42.75,4.39,1.5,3.6,SV
6399,2005-07-09 00:00:00,0.2,14.45,8.26,,8.6,0.7,24.04,8.9,52.47,18.6,11.9,19.3,17.5,18.8,15.3,1010.6,22.4,29.5,13.8,0.0,52.39,63.1,,,43.0,4.53,1.9,6.1,SV
6400,2005-07-10 00:00:00,0.19,8.67,11.56,,7.1,0.6,15.11,7.9,50.63,18.4,12.0,19.0,17.5,18.6,15.5,1012.2,20.9,26.8,13.6,0.0,33.22,73.3,,,44.08,5.29,1.3,2.7,V
6401,2005-07-11 00:00:00,0.2,15.3,3.53,,9.0,0.8,25.75,9.3,52.77,18.9,12.2,19.7,17.7,19.1,15.7,1016.1,23.0,29.2,15.6,0.6,56.2,64.6,,,42.63,4.6,2.5,5.4,N
6402,2005-07-12 00:00:00,0.21,15.67,4.04,,7.5,0.7,25.15,11.5,52.07,19.0,12.3,19.6,17.9,19.1,15.9,1012.4,21.2,27.0,15.9,0.0,55.66,81.0,,,43.22,4.71,3.9,7.2,S
6403,2005-07-13 00:00:00,0.2,13.73,5.61,,4.7,0.4,23.96,8.7,52.82,18.7,12.4,19.1,17.9,18.8,16.0,1003.9,20.1,25.0,14.3,0.0,51.73,59.3,,,42.54,4.64,3.3,6.7,NV
6404,2005-07-14 00:00:00,0.18,11.93,7.98,,1.2,0.1,20.58,3.7,52.69,17.5,12.6,17.6,17.1,17.4,16.0,1002.0,17.1,23.0,11.3,0.0,44.23,60.9,,,42.55,4.76,2.6,5.8,NV
6405,2005-07-15 00:00:00,0.14,1.68,3.53,,-1.3,-0.1,4.01,9.3,45.48,16.7,12.7,16.5,16.6,16.5,15.9,996.5,15.4,17.3,14.2,37.4,9.49,95.0,,,47.92,6.6,1.8,3.5,S
6406,2005-07-16 00:00:00,0.19,5.74,7.85,,3.7,0.3,9.21,12.6,47.82,16.9,12.7,17.1,16.4,17.0,15.7,992.2,15.5,17.0,14.0,5.4,21.1,95.5,,,45.87,6.31,2.4,4.6,NV
6407,2005-07-17 00:00:00,0.19,8.94,10.39,,5.7,0.5,14.56,8.2,50.38,17.2,12.8,17.7,16.6,17.4,15.7,994.5,17.1,21.8,13.9,0.0,32.48,81.5,,,43.89,5.73,2.0,4.6,NV
6408,2005-07-18 00:00:00,0.19,15.97,6.36,,9.6,0.8,24.54,6.3,52.37,18.0,12.8,18.7,17.0,18.2,15.8,995.1,19.3,25.3,10.8,0.0,53.98,73.4,,,43.09,4.54,1.8,4.3,S
6409,2005-07-19 00:00:00,0.2,6.82,9.27,,4.3,0.4,11.44,12.1,48.38,18.3,12.9,18.6,17.6,18.4,16.0,991.4,16.9,20.6,14.1,7.6,25.81,93.0,,,45.72,5.9,2.2,5.0,
6410,2005-07-20 00:00:00,0.2,5.49,7.96,,4.2,0.4,9.15,13.3,47.25,18.0,12.9,18.2,17.4,18.0,16.2,987.7,15.9,18.4,14.0,2.2,20.81,94.4,,,46.46,6.29,1.4,3.7,S
6411,2005-07-21 00:00:00,0.21,10.9,10.73,,5.7,0.5,17.2,6.1,50.8,18.3,13.0,18.7,17.5,18.4,16.4,990.6,16.9,21.3,12.0,2.5,38.04,86.4,,,43.91,5.29,2.2,5.1,N
6412,2005-07-22 00:00:00,0.22,12.03,10.08,,4.7,0.4,19.72,5.7,52.38,18.0,13.1,18.4,17.5,18.1,16.5,994.0,17.5,21.6,10.9,0.0,43.27,78.5,,,42.8,4.82,2.3,5.2,N
6413,2005-07-23 00:00:00,0.21,4.57,7.35,,0.3,0.0,8.5,9.9,48.33,17.8,13.2,17.8,17.4,17.8,16.5,988.2,15.6,17.9,13.0,0.0,19.21,78.5,,,45.62,6.05,2.8,6.4,N
6414,2005-07-24 00:00:00,0.22,9.24,10.85,,2.1,0.2,16.04,2.4,51.74,17.1,13.2,17.2,16.8,17.1,16.4,987.8,15.0,19.0,8.2,0.0,35.15,80.1,,,43.08,5.18,1.7,3.2,N
6415,2005-07-25 00:00:00,0.25,5.83,8.98,,-0.3,0.0,10.79,4.9,50.21,16.8,13.3,16.6,16.7,16.7,16.5,988.7,13.6,15.6,9.6,3.8,24.22,92.6,,,43.99,5.8,2.6,5.8,S
6416,2005-07-26 00:00:00,0.23,8.87,10.82,,1.6,0.1,15.49,4.7,52.09,16.5,13.3,16.6,16.3,16.5,16.1,991.4,14.7,19.8,8.4,0.0,34.02,83.5,,,42.9,5.01,1.8,4.8,N
6417,2005-07-27 00:00:00,0.21,10.58,9.28,,3.1,0.3,17.91,8.6,51.02,17.0,13.3,17.3,16.5,17.0,15.9,995.0,16.0,20.4,12.1,0.0,39.56,87.0,,,44.04,4.94,2.3,5.3,SV
6418,2005-07-28 00:00:00,0.24,6.06,8.8,,-1.3,-0.1,10.87,5.2,51.15,16.6,13.3,16.4,16.5,16.5,16.0,1001.1,14.6,16.8,10.7,0.0,23.46,83.1,,,43.45,5.4,2.5,5.1,S
6419,2005-07-29 00:00:00,0.23,12.19,6.27,,3.3,0.3,21.09,2.3,52.85,16.3,13.3,16.4,16.0,16.3,15.9,1003.5,15.4,21.2,7.9,0.0,46.38,75.6,,,42.5,4.65,1.2,3.1,N
6420,2005-07-30 00:00:00,0.21,7.91,8.24,,2.3,0.2,12.88,6.0,51.86,16.5,13.3,16.6,16.2,16.5,15.8,999.2,16.8,21.2,10.9,0.0,28.44,83.7,,,43.09,5.05,2.1,5.1,
6421,2005-07-31 00:00:00,0.22,2.27,3.77,,-1.0,-0.1,4.37,4.7,43.93,16.1,13.3,15.9,16.0,15.9,15.7,996.3,14.5,17.2,9.6,22.5,10.41,93.3,,,49.24,6.83,2.2,3.8,N
6422,2005-08-01 00:00:00,0.22,9.23,9.87,,3.1,0.3,14.74,4.1,50.97,15.9,13.3,16.1,15.7,15.9,15.6,997.0,15.3,20.8,8.3,0.0,32.73,87.8,,,43.81,5.22,1.3,3.8,
6423,2005-08-02 00:00:00,0.22,5.43,6.91,,3.7,0.3,8.1,13.5,50.06,16.8,13.3,17.0,16.3,16.8,15.6,1002.3,15.9,18.7,14.4,0.1,18.0,91.4,,,43.94,6.0,2.0,4.9,S
6424,2005-08-03 00:00:00,0.22,7.23,9.31,,0.2,0.0,11.89,8.8,51.01,16.5,13.3,16.5,16.2,16.5,15.5,1000.7,15.1,17.3,12.8,0.3,26.52,88.3,,,43.39,5.6,3.6,6.9,S
6425,2005-08-04 00:00:00,0.21,11.5,4.6,,1.5,0.1,19.7,4.4,53.29,16.4,13.3,16.5,16.1,16.4,15.4,997.5,15.3,19.7,10.5,0.0,43.25,76.1,,,41.93,4.78,2.7,6.7,S
6426,2005-08-05 00:00:00,0.22,12.19,5.5,,-1.2,-0.1,20.95,3.8,53.94,15.8,13.3,15.8,15.7,15.7,15.3,996.3,14.6,18.8,9.9,0.0,46.0,77.1,,,41.47,4.59,3.9,6.7,S
6427,2005-08-06 00:00:00,0.19,3.64,5.42,,-2.6,-0.2,6.28,10.3,48.06,15.4,13.3,15.1,15.4,15.2,15.2,993.4,12.2,14.0,11.1,5.7,14.49,95.3,,,45.65,6.29,2.4,5.5,N
6428,2005-08-07 00:00:00,0.21,5.97,8.02,,0.4,0.0,9.93,10.0,49.48,15.3,13.3,15.3,15.1,15.2,15.0,993.5,13.3,15.6,10.9,2.2,22.36,91.9,,,45.04000000000001,5.48,2.4,4.6,N
6429,2005-08-08 00:00:00,0.25,6.18,7.08,,1.7,0.1,10.04,4.0,49.42,15.5,13.2,15.5,15.2,15.4,14.9,996.8,13.5,17.7,8.8,9.9,22.71,93.6,,,45.15,5.43,1.6,3.9,S
6430,2005-08-09 00:00:00,0.2,6.66,7.77,,-0.5,0.0,11.11,2.2,51.36,15.0,13.2,14.9,15.0,14.9,14.8,995.4,14.5,19.1,7.4,0.2,24.75,86.1,,,43.33,5.31,2.4,5.0,N
6431,2005-08-10 00:00:00,0.21,9.32,8.43,,7.9,0.7,14.24,11.9,52.77,16.2,13.2,16.8,15.5,16.4,14.8,987.0,19.3,24.7,15.4,2.9,31.62,84.6,,,42.47,4.76,3.1,7.1,NV
6432,2005-08-11 00:00:00,0.21,9.75,9.35,,8.2,0.7,15.58,12.3,52.16,17.3,13.2,17.9,16.4,17.5,15.0,987.4,17.8,22.5,15.2,1.8,34.61,85.4,,,42.93000000000001,4.91,1.8,3.8,N
6433,2005-08-12 00:00:00,0.21,10.56,10.22,,6.6,0.6,16.62,11.5,52.72,17.7,13.1,18.1,16.9,17.8,15.3,990.8,17.4,20.6,14.0,0.2,36.74,78.4,,,42.37,4.91,2.0,3.9,NV
6434,2005-08-13 00:00:00,0.22,7.34,9.4,,1.5,0.1,12.66,7.8,51.66,17.2,13.2,17.3,16.8,17.2,15.6,996.5,16.0,19.1,12.4,0.1,27.99,73.8,,,43.03,5.31,2.1,4.5,N
6435,2005-08-14 00:00:00,0.21,11.57,4.88,,4.7,0.4,19.08,8.1,53.41,17.0,13.3,17.3,16.5,17.1,15.6,1000.4,16.5,22.6,11.0,0.0,42.22,74.0,,,41.87,4.72,1.9,3.8,N
6436,2005-08-15 00:00:00,0.22,10.66,6.02,,5.3,0.5,18.74,8.2,53.79,17.3,13.3,17.5,16.7,17.3,15.6,1001.9,17.0,21.5,13.1,0.0,41.37,85.1,,,41.51,4.7,2.6,6.1,S
6437,2005-08-16 00:00:00,0.23,11.12,5.04,,0.9,0.1,18.7,3.3,54.43,17.0,13.4,17.0,16.6,16.9,15.7,1002.0,15.8,21.2,9.9,0.0,40.62,66.2,,,40.93,4.64,2.4,6.4,NV
6438,2005-08-17 00:00:00,0.2,8.16,9.0,,0.2,0.0,14.45,1.8,52.71,15.9,13.4,15.8,15.9,15.8,15.6,1007.0,14.3,19.8,6.3,0.0,32.06,76.4,,,42.29,5.0,1.8,3.9,S
6439,2005-08-18 00:00:00,0.22,5.63,6.69,,3.1,0.3,7.98,13.7,51.21,16.4,13.5,16.5,16.1,16.4,15.5,1008.7,16.2,18.8,14.5,0.0,17.6,89.5,,,42.98,5.81,3.2,5.8,S
6440,2005-08-19 00:00:00,0.22,9.33,7.87,,7.5,0.6,15.85,5.3,53.53,17.0,13.5,17.4,16.4,17.1,15.5,1008.4,17.7,23.8,12.0,0.0,34.9,80.3,,,41.84,4.63,1.4,3.2,S
6441,2005-08-20 00:00:00,0.21,10.44,6.7,,4.9,0.4,16.63,4.5,53.48,16.9,13.5,17.1,16.5,16.9,15.6,1007.5,17.3,25.3,9.8,0.2,36.61,79.4,,,41.90000000000001,4.62,1.1,4.0,SV
6442,2005-08-21 00:00:00,0.21,9.29,7.44,,6.1,0.5,15.62,6.7,53.92,17.5,13.5,17.9,16.9,17.6,15.7,1007.8,18.4,24.4,11.9,0.0,34.41,80.0,,,41.37,4.71,1.4,3.5,N
6443,2005-08-22 00:00:00,0.21,7.86,8.72,,3.0,0.3,12.84,8.9,54.33,17.3,13.6,17.5,16.9,17.4,15.8,1003.6,17.8,22.8,14.0,3.9,27.96,89.4,,,40.79,4.88,2.8,6.5,S
6444,2005-08-23 00:00:00,0.2,1.55,2.56,,0.0,0.0,2.89,7.1,46.09,17.1,13.6,17.1,16.9,17.1,15.9,999.0,15.8,16.9,12.1,16.0,6.75,97.3,,,46.84,7.07,2.9,5.4,S
6445,2005-08-24 00:00:00,0.22,9.05,5.22,,-0.3,0.0,15.17,7.3,54.48,16.4,13.7,16.3,16.3,16.3,15.8,995.8,14.7,17.4,11.9,0.0,33.06,84.2,,,40.31,5.21,3.4,6.5,S
6446,2005-08-25 00:00:00,0.24,0.82,2.17,,-5.2,-0.4,2.49,3.0,45.91,15.5,13.7,15.1,15.7,15.3,15.7,986.1,12.3,13.8,9.0,21.3,5.88,97.2,,,47.51000000000001,6.58,3.5,5.9,S
6447,2005-08-26 00:00:00,0.22,8.64,3.99,,0.0,0.0,16.49,2.6,55.42,15.0,13.7,14.9,15.1,14.9,15.4,988.0,12.5,17.6,7.5,0.0,35.55,79.3,,,39.67,4.91,2.8,6.9,S
6448,2005-08-27 00:00:00,0.24,7.72,5.25,,-3.5,-0.3,16.01,1.3,56.19,14.6,13.7,14.2,14.8,14.4,15.2,995.6,12.0,16.3,7.3,0.0,34.38,79.1,,,38.92,4.89,3.6,6.9,S
6449,2005-08-28 00:00:00,0.22,7.12,5.75,,-2.8,-0.2,12.47,-1.0,54.48,14.0,13.6,13.6,14.3,13.8,15.0,998.5,12.0,16.9,4.3,0.0,27.29,84.9,,,40.34,5.18,3.3,7.2,S
6450,2005-08-29 00:00:00,0.25,6.54,5.05,,3.8,0.3,12.25,8.8,53.18,15.0,13.6,15.2,14.7,15.0,14.7,995.5,16.7,21.0,12.0,4.1,27.27,78.8,,,41.77,5.05,6.0,9.6,S
6451,2005-08-30 00:00:00,0.23,6.19,8.02,,-2.0,-0.2,14.06,1.7,55.15,14.5,13.5,14.3,14.6,14.4,14.7,1008.3,13.7,19.2,7.5,0.0,30.49,68.0,,,39.91,4.94,3.2,7.3,SV
6452,2005-08-31 00:00:00,0.24,8.12,4.0,,-2.2,-0.2,16.03,-0.5,56.13,14.1,13.4,13.9,14.2,13.9,14.6,1012.5,11.8,18.2,3.9,0.0,35.05,85.5,,,39.25,4.62,2.1,5.3,S
6453,2005-09-01 00:00:00,0.23,8.26,3.49,,1.5,0.1,15.63,0.22,55.78,14.2,13.4,14.3,14.2,14.2,14.5,1010.0,14.1,20.7,6.1,0.0,34.34,83.0,,,39.66,4.56,1.5,3.5,
6454,2005-09-02 00:00:00,0.17,0.7,1.69,,-0.3,0.0,1.8,8.87,46.26,14.5,13.3,14.4,14.4,14.4,14.5,1009.5,14.1,16.1,12.5,10.1,4.16,95.7,,,47.09,6.65,2.2,4.2,S
6455,2005-09-03 00:00:00,0.26,8.6,3.04,,0.8,0.1,15.57,2.11,55.73,14.7,13.2,14.7,14.5,14.6,14.5,1017.9,13.5,19.1,7.5,0.0,33.86,77.3,,,39.61,4.66,1.9,5.1,NV
6456,2005-09-04 00:00:00,0.24,5.89,7.19,,-0.8,-0.1,11.75,1.37,54.17,14.2,13.2,14.0,14.2,14.0,14.5,1014.1,13.2,18.5,6.7,0.0,25.46,86.8,,,40.84,4.99,3.1,7.0,S
6457,2005-09-05 00:00:00,0.26,6.73,5.68,,3.3,0.3,13.6,5.5,55.44,14.6,13.2,14.8,14.4,14.7,14.4,1005.3,15.2,21.1,10.5,0.0,29.66,84.3,,,39.99,4.57,2.7,4.9,S
6458,2005-09-06 00:00:00,0.26,7.29,4.14,,2.8,0.2,14.04,3.56,57.24,15.0,13.1,15.2,14.7,15.0,14.4,999.7,15.8,21.4,9.9,0.0,30.05,84.9,,,38.38,4.38,2.8,5.9,S
6459,2005-09-07 00:00:00,0.22,0.92,2.57,,1.0,0.1,2.84,11.22,45.71,15.1,13.1,15.1,14.8,15.1,14.5,990.9,15.3,16.2,14.2,4.3,6.77,96.3,,,47.55,6.74,4.6,7.0,S
6460,2005-09-08 00:00:00,0.27,1.1,3.51,,-0.2,0.0,4.53,5.66,49.72,14.9,13.1,14.8,14.7,14.8,14.6,990.6,15.3,18.5,10.3,0.2,10.34,84.5,,,44.32,5.96,4.9,9.0,N
6461,2005-09-09 00:00:00,0.22,5.38,4.14,,-5.3,-0.5,12.65,-2.93,57.52,13.7,13.1,13.2,14.0,13.4,14.5,1003.1,10.1,16.4,2.6,0.0,27.05,73.1,,,37.55,4.93,1.4,4.0,
6462,2005-09-10 00:00:00,0.26,6.71,1.58,,-3.4,-0.3,14.59,-1.8,57.09,13.2,13.1,12.8,13.6,13.0,14.3,1008.9,10.5,16.1,4.0,0.0,31.52,70.9,,,38.27999999999999,4.63,1.8,3.7,N
6463,2005-09-11 00:00:00,0.22,5.29,6.68,,-4.8,-0.4,9.67,-2.64,54.56,12.5,13.0,12.0,12.9,12.2,14.0,1005.8,9.9,15.7,1.9,0.0,21.05,82.5,,,40.25,5.19,2.0,5.2,S
6464,2005-09-12 00:00:00,0.27,6.53,1.68,,-1.6,-0.1,13.87,-1.34,57.03,13.1,12.9,12.9,13.1,12.9,13.8,999.9,13.2,19.1,5.3,0.0,30.2,68.7,,,38.42,4.55,2.6,5.5,NV
6465,2005-09-13 00:00:00,0.2,1.53,3.28,,-5.7,-0.5,3.63,-2.34,49.54,11.9,12.9,11.3,12.4,11.6,13.8,1003.9,9.7,14.6,3.4,5.4,8.19,92.3,,,44.07,6.39,3.1,7.6,S
6466,2005-09-14 00:00:00,0.26,4.7,9.36,,3.3,0.3,9.15,8.32,54.15,13.4,12.8,13.6,13.0,13.4,13.4,984.2,15.9,19.5,12.4,1.0,20.09,71.8,,,40.99,4.86,6.1,9.4,S
6467,2005-09-15 00:00:00,0.26,4.39,5.57,,-5.7,-0.5,9.8,-1.66,55.93,12.7,12.7,12.2,12.9,12.4,13.6,991.9,9.8,13.6,4.3,0.0,21.23,72.8,,,38.84,5.23,2.3,6.8,N
6468,2005-09-16 00:00:00,0.25,5.39,1.68,,-7.5,-0.7,13.32,-5.79,58.35,11.5,12.6,10.8,12.0,11.1,13.5,996.6,6.9,13.6,1.1,0.0,28.33,73.4,,,37.1,4.55,1.4,3.3,N
6469,2005-09-17 00:00:00,0.27,5.22,1.77,,-7.8,-0.7,13.04,-7.59,58.77,10.3,12.5,9.5,11.1,9.9,12.9,1002.4,7.3,13.1,-1.1,0.0,27.75,73.5,,,36.73999999999999,4.49,2.8,7.1,S
6470,2005-09-18 00:00:00,0.24,2.43,4.3,,0.8,0.1,5.57,6.7,52.29,11.3,12.4,11.2,11.4,11.2,12.7,1001.1,12.6,15.5,8.8,7.2,12.5,88.4,,,42.59,5.12,3.7,6.6,SV
6471,2005-09-19 00:00:00,0.26,5.33,2.61,,3.2,0.3,11.88,3.59,55.78,12.2,12.3,12.4,12.0,12.2,12.6,1006.7,14.3,18.2,9.7,0.0,26.41,84.8,,,39.6,4.62,4.3,8.5,S
6472,2005-09-20 00:00:00,0.26,2.0,5.05,,1.7,0.1,6.25,0.92,52.65,12.8,12.2,12.8,12.6,12.8,12.8,1003.7,13.8,17.0,7.6,0.0,13.77,87.2,,,41.84,5.51,4.9,7.7,S
6473,2005-09-21 00:00:00,0.23,2.68,5.35,,-2.7,-0.2,8.66,1.6,54.85,12.1,12.1,11.8,12.3,12.0,12.9,1009.3,11.3,16.1,6.7,0.0,18.95,78.1,,,40.11,5.04,2.2,3.9,S
6474,2005-09-22 00:00:00,0.24,1.62,4.4,,-0.6,0.0,5.02,6.16,52.48,12.1,12.1,11.9,12.1,12.0,13.0,1009.9,12.4,15.1,9.5,0.0,11.06,93.1,,,41.54000000000001,5.98,3.9,6.9,S
6475,2005-09-23 00:00:00,0.28,1.79,4.09,,1.6,0.1,4.97,3.6,53.73,12.6,12.0,12.6,12.5,12.6,12.8,1005.2,13.6,16.3,10.9,0.0,10.7,91.6,,,40.74,5.53,2.8,5.5,S
6476,2005-09-24 00:00:00,0.28,4.49,1.92,,-0.6,0.0,10.67,-3.6,57.73,12.8,12.0,12.6,12.7,12.7,12.9,1002.1,12.6,16.8,2.5,0.1,23.01,74.2,,,37.64,4.63,3.0,5.6,S
6477,2005-09-25 00:00:00,0.17,1.73,3.06,,-5.9,-0.5,3.43,-4.39,52.25,11.2,12.0,10.6,11.7,10.9,13.0,1003.5,7.7,11.6,0.6,0.0,7.45,94.9,,,41.86,5.89,1.0,2.6,N
6478,2005-09-26 00:00:00,0.26,2.66,4.14,,3.7,0.3,5.28,9.83,53.8,12.3,12.0,12.5,12.1,12.4,12.7,1001.2,13.4,16.2,11.4,0.5,11.45,93.1,,,40.67,5.53,2.9,5.2,S
6479,2005-09-27 00:00:00,0.24,0.18,1.53,,1.1,0.1,1.56,10.07,47.64,12.7,11.9,12.7,12.5,12.6,12.7,996.1,13.4,14.2,12.3,5.3,3.66,95.3,,,45.47,6.89,5.0,8.2,S
6480,2005-09-28 00:00:00,0.27,2.56,2.24,,-1.7,-0.1,9.51,-0.78,58.67,12.4,11.9,12.1,12.4,12.3,12.8,994.7,10.9,14.7,6.4,0.2,20.39,86.3,,,36.52,4.81,3.4,6.7,S
